order_id,regime,epsilon,seed,status,saw_submit,completion,score,protocol_max_score,score_ratio,n_subgoals,n_pass_first_check,admissibility,inspect_sum,observed_wall_time_s,wall_time_s,wall_time_policy,candidate_count,source_summary,run_dir
dropped_part1,dropped_part,0.5,0,submitted,1,0,4.0,13.0,0.3076923076923077,3,1,0.3333333333333333,5,289.0,289.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part1_eps_0p5_seed_0
dropped_part2,dropped_part,0.5,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,1,276.0,276.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part2_eps_0p5_seed_0
dropped_part3,dropped_part,0.5,0,submitted,1,0,4.0,17.0,0.23529411764705882,4,1,0.25,6,318.0,318.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part3_eps_0p5_seed_0
dropped_part4,dropped_part,0.5,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,0,0.0,20,836.0,836.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_133_20260718_193913/batch_a/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_133_20260718_193913/batch_a/v_binary/gpt-5p2-2025-12-11_dropped_part4_eps_0p5_seed_0
dropped_part5,dropped_part,0.5,0,submitted,1,0,4.0,17.0,0.23529411764705882,4,1,0.25,1,331.0,331.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_133_20260718_193913/batch_b/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_133_20260718_193913/batch_b/v_binary/gpt-5p2-2025-12-11_dropped_part5_eps_0p5_seed_0
dropped_part6,dropped_part,0.5,0,timeout,0,0,0.0,13.0,0.0,3,0,0.0,25,917.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part6_eps_0p5_seed_0
dropped_part7,dropped_part,0.5,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,1,0.5,9,446.0,446.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part7_eps_0p5_seed_0
dropped_part8,dropped_part,0.5,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,4,269.0,269.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part8_eps_0p5_seed_0
dropped_part9,dropped_part,0.5,0,timeout,1,0,4.0,34.0,0.11764705882352941,8,2,0.25,3,909.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part9_remaining/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part9_remaining/v_binary/gpt-5p2-2025-12-11_dropped_part9_eps_0p5_seed_0
dropped_part10,dropped_part,0.5,0,timeout,1,0,5.0,22.0,0.22727272727272727,5,1,0.2,17,910.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part10_all/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part10_all/v_binary/gpt-5p2-2025-12-11_dropped_part10_eps_0p5_seed_0
faulty_part1,faulty_part,0.5,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,5,333.0,333.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part1_remaining/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part1_remaining/v_binary/gpt-5p2-2025-12-11_faulty_part1_eps_0p5_seed_0
faulty_part2,faulty_part,0.5,0,timeout,0,0,0.0,13.0,0.0,3,1,0.3333333333333333,73,918.0,900.0,timeout_cap,2,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_rerun5_20260720_075731/f2_e05/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_rerun5_20260720_075731/f2_e05/v_binary/gpt-5p2-2025-12-11_faulty_part2_eps_0p5_seed_0
faulty_part3,faulty_part,0.5,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,0,0.0,7,412.0,412.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part3/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part3/v_binary/gpt-5p2-2025-12-11_faulty_part3_eps_0p5_seed_0
faulty_part4,faulty_part,0.5,0,timeout,0,0,0.0,17.0,0.0,4,0,0.0,65,912.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part4/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part4/v_binary/gpt-5p2-2025-12-11_faulty_part4_eps_0p5_seed_0
faulty_part5,faulty_part,0.5,0,submitted,1,0,4.0,17.0,0.23529411764705882,4,1,0.25,4,335.0,335.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part5/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part5/v_binary/gpt-5p2-2025-12-11_faulty_part5_eps_0p5_seed_0
faulty_part6,faulty_part,0.5,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,0,0.0,9,527.0,527.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part6/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part6/v_binary/gpt-5p2-2025-12-11_faulty_part6_eps_0p5_seed_0
faulty_part7,faulty_part,0.5,0,timeout,0,0,0.0,9.0,0.0,2,0,0.0,76,918.0,900.0,timeout_cap,2,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_rerun5_20260720_075731/f7_e05/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_rerun5_20260720_075731/f7_e05/v_binary/gpt-5p2-2025-12-11_faulty_part7_eps_0p5_seed_0
faulty_part8,faulty_part,0.5,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,1,0.5,4,266.0,266.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part8/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part8/v_binary/gpt-5p2-2025-12-11_faulty_part8_eps_0p5_seed_0
faulty_part9,faulty_part,0.5,0,timeout,1,0,5.0,10.0,0.5,2,0,0.0,1,909.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part9/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part9/v_binary/gpt-5p2-2025-12-11_faulty_part9_eps_0p5_seed_0
faulty_part10,faulty_part,0.5,0,timeout,1,0,9.0,14.0,0.6428571428571429,3,0,0.0,2,909.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part10/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part10/v_binary/gpt-5p2-2025-12-11_faulty_part10_eps_0p5_seed_0
mix_challenges1,mix_challenges,0.5,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,20,625.0,625.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges1/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges1/v_binary/gpt-5p2-2025-12-11_mix_challenges1_eps_0p5_seed_0
mix_challenges2,mix_challenges,0.5,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,1,0.3333333333333333,6,317.0,317.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges2/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges2/v_binary/gpt-5p2-2025-12-11_mix_challenges2_eps_0p5_seed_0
mix_challenges3,mix_challenges,0.5,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,1,0.3333333333333333,12,384.0,384.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges3/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges3/v_binary/gpt-5p2-2025-12-11_mix_challenges3_eps_0p5_seed_0
mix_challenges4,mix_challenges,0.5,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,1,0.3333333333333333,12,322.0,322.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges4/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges4/v_binary/gpt-5p2-2025-12-11_mix_challenges4_eps_0p5_seed_0
mix_challenges5,mix_challenges,0.5,0,submitted,1,0,4.0,13.0,0.3076923076923077,3,0,0.0,4,281.0,281.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges5/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges5/v_binary/gpt-5p2-2025-12-11_mix_challenges5_eps_0p5_seed_0
mix_challenges6,mix_challenges,0.5,0,timeout,0,0,0.0,13.0,0.0,3,0,0.0,95,917.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges6/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges6/v_binary/gpt-5p2-2025-12-11_mix_challenges6_eps_0p5_seed_0
mix_challenges7,mix_challenges,0.5,0,timeout,1,0,5.0,14.0,0.35714285714285715,3,0,0.0,9,910.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges7/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges7/v_binary/gpt-5p2-2025-12-11_mix_challenges7_eps_0p5_seed_0
mix_challenges8,mix_challenges,0.5,0,timeout,1,0,1.0,22.0,0.045454545454545456,5,2,0.4,8,910.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges8/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges8/v_binary/gpt-5p2-2025-12-11_mix_challenges8_eps_0p5_seed_0
mix_challenges9,mix_challenges,0.5,0,timeout,1,0,1.0,18.0,0.05555555555555555,4,0,0.0,5,911.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges9/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges9/v_binary/gpt-5p2-2025-12-11_mix_challenges9_eps_0p5_seed_0
mix_challenges10,mix_challenges,0.5,0,timeout,1,0,4.0,14.0,0.2857142857142857,3,1,0.3333333333333333,8,910.0,900.0,timeout_cap,2,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_rerun5_20260720_075731/m10_e05/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_rerun5_20260720_075731/m10_e05/v_binary/gpt-5p2-2025-12-11_mix_challenges10_eps_0p5_seed_0
dropped_part1,dropped_part,0.75,0,submitted,1,0,7.0,13.0,0.5384615384615384,3,1,0.3333333333333333,7,336.0,336.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part1_eps_0p75_seed_0
dropped_part2,dropped_part,0.75,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,2,300.0,300.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part2_eps_0p75_seed_0
dropped_part3,dropped_part,0.75,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,1,0.25,5,336.0,336.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part3_eps_0p75_seed_0
dropped_part4,dropped_part,0.75,0,submitted,1,0,4.0,17.0,0.23529411764705882,4,0,0.0,2,338.0,338.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_133_20260718_193913/batch_a/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_133_20260718_193913/batch_a/v_binary/gpt-5p2-2025-12-11_dropped_part4_eps_0p75_seed_0
dropped_part5,dropped_part,0.75,0,submitted,1,0,1.0,17.0,0.058823529411764705,4,0,0.0,2,301.0,301.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_c/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_c/v_binary/gpt-5p2-2025-12-11_dropped_part5_eps_0p75_seed_0
dropped_part6,dropped_part,0.75,0,timeout,0,0,0.0,13.0,0.0,3,0,0.0,25,916.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part6_eps_0p75_seed_0
dropped_part7,dropped_part,0.75,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,7,363.0,363.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part7_eps_0p75_seed_0
dropped_part8,dropped_part,0.75,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,6,309.0,309.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part8_eps_0p75_seed_0
dropped_part9,dropped_part,0.75,0,timeout,0,0,0.0,34.0,0.0,8,3,0.375,28,914.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part9_remaining/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part9_remaining/v_binary/gpt-5p2-2025-12-11_dropped_part9_eps_0p75_seed_0
dropped_part10,dropped_part,0.75,0,timeout,1,0,5.0,22.0,0.22727272727272727,5,0,0.0,7,909.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part10_all/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part10_all/v_binary/gpt-5p2-2025-12-11_dropped_part10_eps_0p75_seed_0
faulty_part1,faulty_part,0.75,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,1,256.0,256.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part1_remaining/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part1_remaining/v_binary/gpt-5p2-2025-12-11_faulty_part1_eps_0p75_seed_0
faulty_part2,faulty_part,0.75,0,submitted,1,0,7.0,13.0,0.5384615384615384,3,0,0.0,10,459.0,459.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part2/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part2/v_binary/gpt-5p2-2025-12-11_faulty_part2_eps_0p75_seed_0
faulty_part3,faulty_part,0.75,0,submitted,1,0,4.0,17.0,0.23529411764705882,4,0,0.0,5,323.0,323.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part3/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part3/v_binary/gpt-5p2-2025-12-11_faulty_part3_eps_0p75_seed_0
faulty_part4,faulty_part,0.75,0,timeout,0,0,0.0,17.0,0.0,4,0,0.0,58,917.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part4/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part4/v_binary/gpt-5p2-2025-12-11_faulty_part4_eps_0p75_seed_0
faulty_part5,faulty_part,0.75,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,1,0.25,3,350.0,350.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part5/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part5/v_binary/gpt-5p2-2025-12-11_faulty_part5_eps_0p75_seed_0
faulty_part6,faulty_part,0.75,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,0,0.0,8,444.0,444.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part6/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part6/v_binary/gpt-5p2-2025-12-11_faulty_part6_eps_0p75_seed_0
faulty_part7,faulty_part,0.75,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,3,305.0,305.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part7/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part7/v_binary/gpt-5p2-2025-12-11_faulty_part7_eps_0p75_seed_0
faulty_part8,faulty_part,0.75,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,8,362.0,362.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part8/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part8/v_binary/gpt-5p2-2025-12-11_faulty_part8_eps_0p75_seed_0
faulty_part9,faulty_part,0.75,0,timeout,1,0,5.0,10.0,0.5,2,0,0.0,4,911.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part9/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part9/v_binary/gpt-5p2-2025-12-11_faulty_part9_eps_0p75_seed_0
faulty_part10,faulty_part,0.75,0,submitted,1,0,10.0,14.0,0.7142857142857143,3,0,0.0,5,377.0,377.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part10/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part10/v_binary/gpt-5p2-2025-12-11_faulty_part10_eps_0p75_seed_0
mix_challenges1,mix_challenges,0.75,0,timeout,0,0,0.0,13.0,0.0,3,0,0.0,80,912.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges1/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges1/v_binary/gpt-5p2-2025-12-11_mix_challenges1_eps_0p75_seed_0
mix_challenges2,mix_challenges,0.75,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,1,0.3333333333333333,9,422.0,422.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges2/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges2/v_binary/gpt-5p2-2025-12-11_mix_challenges2_eps_0p75_seed_0
mix_challenges3,mix_challenges,0.75,0,timeout,0,0,0.0,13.0,0.0,3,1,0.3333333333333333,59,917.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges3/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges3/v_binary/gpt-5p2-2025-12-11_mix_challenges3_eps_0p75_seed_0
mix_challenges4,mix_challenges,0.75,0,submitted,1,0,4.0,13.0,0.3076923076923077,3,1,0.3333333333333333,28,635.0,635.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges4/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges4/v_binary/gpt-5p2-2025-12-11_mix_challenges4_eps_0p75_seed_0
mix_challenges5,mix_challenges,0.75,0,submitted,1,0,4.0,13.0,0.3076923076923077,3,0,0.0,3,262.0,262.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges5/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges5/v_binary/gpt-5p2-2025-12-11_mix_challenges5_eps_0p75_seed_0
mix_challenges6,mix_challenges,0.75,0,timeout,0,0,0.0,13.0,0.0,3,0,0.0,85,911.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges6/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges6/v_binary/gpt-5p2-2025-12-11_mix_challenges6_eps_0p75_seed_0
mix_challenges7,mix_challenges,0.75,0,timeout,1,0,1.0,14.0,0.07142857142857142,3,0,0.0,3,910.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges7/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges7/v_binary/gpt-5p2-2025-12-11_mix_challenges7_eps_0p75_seed_0
mix_challenges8,mix_challenges,0.75,0,timeout,1,0,1.0,22.0,0.045454545454545456,5,1,0.2,1,910.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges8/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges8/v_binary/gpt-5p2-2025-12-11_mix_challenges8_eps_0p75_seed_0
mix_challenges9,mix_challenges,0.75,0,timeout,0,0,0.0,18.0,0.0,4,0,0.0,71,917.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges9/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges9/v_binary/gpt-5p2-2025-12-11_mix_challenges9_eps_0p75_seed_0
mix_challenges10,mix_challenges,0.75,0,timeout,1,0,4.0,14.0,0.2857142857142857,3,1,0.3333333333333333,5,910.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges10/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges10/v_binary/gpt-5p2-2025-12-11_mix_challenges10_eps_0p75_seed_0
